INFO - 2023-08-11 18:22:16,583 - Params: {'project_id': 'apero-data-warehouse', 'bucket_id': 'apero-marketing-raw', 'object_id': 'metrics/revenue/admob/hours/2023/08/2023-08-11/17/1691663400009_c72eceec-ecee-4939-9a0a-aad9f4e29.json', 'file_type': 'metrics', 'flow': 'revenue', 'channel': 'admob', 'level': 'hours', 'year': '2023', 'month': '08', 'export_date': '2023-08-11', 'hours': '17', 'timestamp': '1691663400009', 'adsAccountId': 'c72eceec-ecee-4939-9a0a-aad9f4e29.json'}
INFO - 2023-08-11 18:24:35,558 - Params: {'project_id': 'apero-data-warehouse', 'bucket_id': 'apero-marketing-raw', 'object_id': 'metrics/revenue/admob/hours/2023/08/2023-08-10/17/1691663400009_c72eceec-ecee-4939-9a0a-aad9f4e29.json', 'file_type': 'metrics', 'flow': 'revenue', 'channel': 'admob', 'level': 'hours', 'year': '2023', 'month': '08', 'export_date': '2023-08-10', 'hours': '17', 'timestamp': '1691663400009', 'adsAccountId': 'c72eceec-ecee-4939-9a0a-aad9f4e29.json'}
INFO - 2023-08-11 18:27:08,659 - Params: {'project_id': 'apero-data-warehouse', 'bucket_id': 'apero-marketing-raw', 'object_id': 'metrics/revenue/admob/hours/2023/08/2023-08-10/17/1691663400009_c72eceec-ecee-4939-9a0a-aad9f4e29.json', 'file_type': 'metrics', 'flow': 'revenue', 'channel': 'admob', 'level': 'hours', 'year': '2023', 'month': '08', 'export_date': '2023-08-10', 'hours': '17', 'timestamp': '1691663400009', 'adsAccountId': 'c72eceec-ecee-4939-9a0a-aad9f4e29.json'}
INFO - 2023-08-11 18:28:11,772 - Params: {'project_id': 'apero-data-warehouse', 'bucket_id': 'apero-marketing-raw', 'object_id': 'metrics/revenue/admob/hours/2023/08/2023-08-10/17/1691663400009_c72eceec-ecee-4939-9a0a-aad9f4e29.json', 'file_type': 'metrics', 'flow': 'revenue', 'channel': 'admob', 'level': 'hours', 'year': '2023', 'month': '08', 'export_date': '2023-08-10', 'hours': '17', 'timestamp': '1691663400009', 'adsAccountId': 'c72eceec-ecee-4939-9a0a-aad9f4e29.json'}
INFO - 2023-08-11 18:30:23,994 - Params: {'project_id': 'apero-data-warehouse', 'bucket_id': 'apero-marketing-raw', 'object_id': 'metrics/revenue/admob/hours/2023/08/2023-08-10/17/1691663400009_c72eceec-ecee-4939-9a0a-aad9f4e29.json', 'file_type': 'metrics', 'flow': 'revenue', 'channel': 'admob', 'level': 'hours', 'year': '2023', 'month': '08', 'export_date': '2023-08-10', 'hours': '17', 'timestamp': '1691663400009', 'adsAccountId': 'c72eceec-ecee-4939-9a0a-aad9f4e29.json'}
INFO - 2023-08-11 18:30:52,397 - Params: {'project_id': 'apero-data-warehouse', 'bucket_id': 'apero-marketing-raw', 'object_id': 'metrics/revenue/admob/hours/2023/08/2023-08-10/17/1691663400009_c72eceec-ecee-4939-9a0a-aad9f4e29.json', 'file_type': 'metrics', 'flow': 'revenue', 'channel': 'admob', 'level': 'hours', 'year': '2023', 'month': '08', 'export_date': '2023-08-10', 'hours': '17', 'timestamp': '1691663400009', 'adsAccountId': 'c72eceec-ecee-4939-9a0a-aad9f4e29.json'}
INFO - 2023-08-11 18:31:59,769 - Params: {'project_id': 'apero-data-warehouse', 'bucket_id': 'apero-marketing-raw', 'object_id': 'metrics/revenue/admob/hours/2023/08/2023-08-10/17/1691663400009_c72eceec-ecee-4939-9a0a-aad9f4e29.json', 'file_type': 'metrics', 'flow': 'revenue', 'channel': 'admob', 'level': 'hours', 'year': '2023', 'month': '08', 'export_date': '2023-08-10', 'hours': '17', 'timestamp': '1691663400009', 'adsAccountId': 'c72eceec-ecee-4939-9a0a-aad9f4e29.json'}
INFO - 2023-08-11 18:35:53,687 - Params: {'project_id': 'apero-data-warehouse', 'bucket_id': 'apero-marketing-raw', 'object_id': 'metrics/revenue/admob/hours/2023/08/2023-08-10/17/1691663400009_c72eceec-ecee-4939-9a0a-aad9f4e29.json', 'file_type': 'metrics', 'flow': 'revenue', 'channel': 'admob', 'level': 'hours', 'year': '2023', 'month': '08', 'export_date': '2023-08-10', 'hours': '17', 'timestamp': '1691663400009', 'adsAccountId': 'c72eceec-ecee-4939-9a0a-aad9f4e29.json'}
INFO - 2023-08-11 18:37:14,351 - Params: {'project_id': 'apero-data-warehouse', 'bucket_id': 'apero-marketing-raw', 'object_id': 'metrics/revenue/admob/hours/2023/08/2023-08-10/17/1691663400009_c72eceec-ecee-4939-9a0a-aad9f4e29.json', 'file_type': 'metrics', 'flow': 'revenue', 'channel': 'admob', 'level': 'hours', 'year': '2023', 'month': '08', 'export_date': '2023-08-10', 'hours': '17', 'timestamp': '1691663400009', 'adsAccountId': 'c72eceec-ecee-4939-9a0a-aad9f4e29.json'}
INFO - 2023-08-11 18:38:03,752 - Params: {'project_id': 'apero-data-warehouse', 'bucket_id': 'apero-marketing-raw', 'object_id': 'metrics/revenue/admob/hours/2023/08/2023-08-10/17/1691663400009_c72eceec-ecee-4939-9a0a-aad9f4e29.json', 'file_type': 'metrics', 'flow': 'revenue', 'channel': 'admob', 'level': 'hours', 'year': '2023', 'month': '08', 'export_date': '2023-08-10', 'hours': '17', 'timestamp': '1691663400009', 'adsAccountId': 'c72eceec-ecee-4939-9a0a-aad9f4e29.json'}
INFO - 2023-08-11 18:38:39,020 - Params: {'project_id': 'apero-data-warehouse', 'bucket_id': 'apero-marketing-raw', 'object_id': 'metrics/revenue/admob/hours/2023/08/2023-08-10/17/1691663400009_c72eceec-ecee-4939-9a0a-aad9f4e29.json', 'file_type': 'metrics', 'flow': 'revenue', 'channel': 'admob', 'level': 'hours', 'year': '2023', 'month': '08', 'export_date': '2023-08-10', 'hours': '17', 'timestamp': '1691663400009', 'adsAccountId': 'c72eceec-ecee-4939-9a0a-aad9f4e29.json'}
